CharacterNameJp,TeamJp,CharacterOrder,LabelName,LabelSkill,SkillNameJp,InfoJp,HitCount,TargetType,Sp,EffectLabel,MaxSkillLevel,LabelSkillPart,SkillType,Power,MaxPower,RefParamDiffForMax,VsDpRate,VsHpRate,DamageRateRate,ElementList,BuffLimitType,BuffCategory,RefParamPower,RefParamWisdom,RefParamDexterity,RefParamSpirit,RefParamLuck,RefParamToughness,PowerRate,MaxPowerRate,AbilityLabel,AbilityPowerRate,AbilityMaxPowerRate,RefParamDiffForMaxPlus,Value1,Value2,SkillNamezhTW,InfozhTW,CharacterNamezhTW,TeamzhTW,CardNameJp,CardNamezhTW,LimitBreak,Generalize,SkillGrowthAbility
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill03,銀蜂,冷静に狙いを定め 敵に集中砲撃 [対HP+30%]反動で 1ターン行動できなくなる,3,Self,9,,10,YIzumiSkill03_2,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,銀蜂,冷靜地瞄準標的，集中炮擊敵人[對HP+30%]在反作用力的影響下，將有1回合無法行動,和泉 由希,31A,夏椿、けうらなる夜光星,夏椿，光彩奪目的夜光星,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill04,クールダウン,自身の集中力を高めスキル攻撃力を大きく上げる,1,Self,5,NormalBuff_Up,10,YIzumiSkill04,AttackUp,0.75,0.9,200,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,冷卻,提升自己的集中力大幅提升技能攻擊力,和泉 由希,31A,夢幻のSleeping Ocelot,夢幻的Sleeping Ocelot,10.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill05,スパイクサージ,広範囲に 雷の力を宿した砲撃を放つ [対HP+30%],3,All,10,,10,YIzumiSkill05,AttackSkill,1050.0,5250.0,135,1.0,1.3,2.0,"['Thunder', 'Stab']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,突波高電壓,朝廣範圍展開寄宿著雷霆之力的炮擊[對HP+30%],和泉 由希,31A,ナイトクルーズ・アテンダント,夜間巡航服務員,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill06,レッドオペレーション,炎の力を宿した砲撃を放ち全体を攻撃 [対DP+30%],3,All,8,,10,YIzumiSkill06,AttackSkill,726.0,3630.0,129,1.3,1.0,1.6,"['Fire', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,赤紅行動,展開寄宿著火焰之力的炮擊攻擊全體敵人[對DP+30%],和泉 由希,31A,KETSUの休日,KETSU的假日,10.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill07,乙女の輝き,光の力を宿した砲撃を放ち敵を攻撃 [対DP+30%],3,Single,9,,10,YIzumiSkill07,AttackSkill,1122.0,5610.0,132,1.3,1.0,2.25,"['Light', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,少女的光輝,展開寄宿著光明之力的炮擊對敵人展開攻擊[對DP+30%],和泉 由希,31A,踊るリンカネーション,舞出新的自我,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill08,仮面のワルツ,敵全体に闇の砲撃を放つ [対DP+30%] このスキルでブレイクしたとき自身のスキル回数を1回復する(スキル回数の回復スキルを除く),3,All,10,,10,YIzumiSkill08,AttackSkill,1050.0,5250.0,135,1.3,1.0,2.0,"['Dark', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,面具圓舞曲,對全體敵人展開黑暗炮擊[對DP+30%]以此技能BREAK敵人時回復自己的技能次數1（回復技能次數的回復技能除外）,和泉 由希,31A,君を待つ紅玉,盼望的紅玉,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill08,仮面のワルツ,敵全体に闇の砲撃を放つ [対DP+30%] このスキルでブレイクしたとき自身のスキル回数を1回復する(スキル回数の回復スキルを除く),3,Self,10,,10,YIzumiSkill08_2,HealSkillUsedCount,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,面具圓舞曲,對全體敵人展開黑暗炮擊[對DP+30%]以此技能BREAK敵人時回復自己的技能次數1（回復技能次數的回復技能除外）,和泉 由希,31A,君を待つ紅玉,盼望的紅玉,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51,流星,渾身の砲撃が天から降り注ぎ敵全体にダメージ [対DP+30%]反動で 2ターン行動できなくなる,1,All,11,,13,YIzumiSkill51,AttackSkill,1671.0,8355.0,144,1.3,1.0,2.6,['Stab'],None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,流星,灌注全力的炮擊從天而降，給予全體敵人傷害值[對DP+30%]在反作用力的影響下，將有2回合無法行動,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51,流星,渾身の砲撃が天から降り注ぎ敵全体にダメージ [対DP+30%]反動で 2ターン行動できなくなる,1,Self,11,,13,YIzumiSkill51_2,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,流星,灌注全力的炮擊從天而降，給予全體敵人傷害值[對DP+30%]在反作用力的影響下，將有2回合無法行動,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1,流星+,初回使用時 連撃数(大ダメージ)が3回上昇し敵全体にダメージ [対DP+30%] 反動で 2ターン行動できなくなる,1,All,11,,17,YIzumiSkill51Ev1,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,['Stab'],None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,流星+,首次使用時，連擊數（傷害值大）上升3次給予全體敵人傷害值[對DP+30%]在反作用力的影響下，將有2回合無法行動,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1a,流星+(初回),初回,1,All,0,,17,YIzumiSkill51Ev1a,AttackSkill,1671.0,8355.0,144,1.3,1.0,2.6,['Stab'],None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,流星+(首次),首次,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1a,流星+(初回),初回,1,Self,0,,17,YIzumiSkill51Ev1a_2,Funnel,3.0,0.0,0,1.0,1.0,1.0,,Default,Funnel_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.4,0.0,流星+(首次),首次,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1a,流星+(初回),初回,1,Self,0,,17,YIzumiSkill51Ev1a_3,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,流星+(首次),首次,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1b,流星+(2回目以降),2回目以降,1,All,0,,17,YIzumiSkill51Ev1b,AttackSkill,1671.0,8355.0,144,1.3,1.0,2.6,['Stab'],None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,流星+(第2次之後),第2次之後,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill51Ev1b,流星+(2回目以降),2回目以降,1,Self,0,,17,YIzumiSkill51Ev1b_2,RecoilRandom,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,流星+(第2次之後),第2次之後,和泉 由希,31A,終いのSpitfire,終焉Spitfire,4.0,1.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill52,牡丹,防御力を犠牲に 宙に咲く花火の砲撃が敵に火属性ダメージを与える [対DP+50%],6,Single,13,,10,YIzumiSkill52,AttackSkill,2673.0,13365.0,149,1.5,1.0,3.625,"['Fire', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,牡丹,犧牲防禦力，如煙火般綻放於空中的炮擊賦予敵人火屬性傷害值[對DP+50%],和泉 由希,31A,夏椿、けうらなる夜光星,夏椿，光彩奪目的夜光星,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill52,牡丹,防御力を犠牲に 宙に咲く花火の砲撃が敵に火属性ダメージを与える [対DP+50%],6,Self,13,,10,YIzumiSkill52_2,DefenseDown,1.0,0.0,0,1.0,1.0,0.0,,Inf,None,0,0,0,0,0,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,牡丹,犧牲防禦力，如煙火般綻放於空中的炮擊賦予敵人火屬性傷害值[對DP+50%],和泉 由希,31A,夏椿、けうらなる夜光星,夏椿，光彩奪目的夜光星,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill53,スーパーセル,防御力を犠牲に自身のスキル攻撃力を大きく引き出し敵全体に雷のビームを放つ [対DP+50%],5,All,13,,10,YIzumiSkill53,AttackSkill,2175.0,10875.0,150,1.5,1.0,3.0,"['Thunder', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,超大胞雷暴,犧牲防禦力，藉此大幅激發出自己的技能攻擊力向全體敵人發射雷屬性光線[對DP+50%],和泉 由希,31A,ナイトクルーズ・アテンダント,夜間巡航服務員,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill53,スーパーセル,防御力を犠牲に自身のスキル攻撃力を大きく引き出し敵全体に雷のビームを放つ [対DP+50%],5,Self,13,,10,YIzumiSkill53_2,AttackUp,0.75,0.9,150,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,超大胞雷暴,犧牲防禦力，藉此大幅激發出自己的技能攻擊力向全體敵人發射雷屬性光線[對DP+50%],和泉 由希,31A,ナイトクルーズ・アテンダント,夜間巡航服務員,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill53,スーパーセル,防御力を犠牲に自身のスキル攻撃力を大きく引き出し敵全体に雷のビームを放つ [対DP+50%],5,Self,13,,10,YIzumiSkill53_3,DefenseDown,1.0,0.0,0,1.0,1.0,0.0,,Inf,None,0,0,0,0,0,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,超大胞雷暴,犧牲防禦力，藉此大幅激發出自己的技能攻擊力向全體敵人發射雷屬性光線[對DP+50%],和泉 由希,31A,ナイトクルーズ・アテンダント,夜間巡航服務員,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill54,光輝の夜明け,光の全体砲撃 [対DP+50%] その後自身の攻撃力を2ターン下げるさらに ブレイク後の光弱点をついたとき 強ブレイク状態にする,3,All,14,,10,YIzumiSkill54,AttackSkill,2042.25,10211.25,149,1.5,1.0,2.9,"['Light', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,光輝耀眼的黎明,對敵人展開光之全體炮擊[對DP+50%]後，降低自己的攻擊力2回合此外，命中BREAK後的光弱點時，使敵人陷入強BREAK狀態,和泉 由希,31A,踊るリンカネーション,舞出新的自我,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill54,光輝の夜明け,光の全体砲撃 [対DP+50%] その後自身の攻撃力を2ターン下げるさらに ブレイク後の光弱点をついたとき 強ブレイク状態にする,3,All,14,,10,YIzumiSkill54_2,SuperBreak,300.0,0.0,0,0.0,0.0,0.0,['Light'],None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,光輝耀眼的黎明,對敵人展開光之全體炮擊[對DP+50%]後，降低自己的攻擊力2回合此外，命中BREAK後的光弱點時，使敵人陷入強BREAK狀態,和泉 由希,31A,踊るリンカネーション,舞出新的自我,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill54,光輝の夜明け,光の全体砲撃 [対DP+50%] その後自身の攻撃力を2ターン下げるさらに ブレイク後の光弱点をついたとき 強ブレイク状態にする,3,Self,14,,10,YIzumiSkill54_3,AttackDown,0.3,0.0,0,1.0,1.0,0.0,,Inf,None,0,0,0,0,0,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,光輝耀眼的黎明,對敵人展開光之全體炮擊[對DP+50%]後，降低自己的攻擊力2回合此外，命中BREAK後的光弱點時，使敵人陷入強BREAK狀態,和泉 由希,31A,踊るリンカネーション,舞出新的自我,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill55,乙女の秘め事,闇属性強化フィールド(大)を8ターン展開し 敵全体のバフを3つ解除するさらに 闇を秘めた荊棘で貫く,5,All,15,,10,YIzumiSkill55,AttackSkill,1671.0,8355.0,144,1.0,1.0,2.6,"['Dark', 'Stab']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,少女的秘密,展開闇屬性強化空間（大）8回合，解除全體敵人的3個增益並用隱藏黑暗的荊棘貫穿敵人,和泉 由希,31A,君を待つ紅玉,盼望的紅玉,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill55,乙女の秘め事,闇属性強化フィールド(大)を8ターン展開し 敵全体のバフを3つ解除するさらに 闇を秘めた荊棘で貫く,5,Field,15,,10,YIzumiSkill55_2,Zone,1.65,0.0,0,1.0,1.0,1.0,['Dark'],None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,少女的秘密,展開闇屬性強化空間（大）8回合，解除全體敵人的3個增益並用隱藏黑暗的荊棘貫穿敵人,和泉 由希,31A,君を待つ紅玉,盼望的紅玉,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill55,乙女の秘め事,闇属性強化フィールド(大)を8ターン展開し 敵全体のバフを3つ解除するさらに 闇を秘めた荊棘で貫く,5,All,15,,10,YIzumiSkill55_3,RemoveBuff,3.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,少女的秘密,展開闇屬性強化空間（大）8回合，解除全體敵人的3個增益並用隱藏黑暗的荊棘貫穿敵人,和泉 由希,31A,君を待つ紅玉,盼望的紅玉,4.0,0.0,AttackUp
和泉 ユキ,31A,12.0,YIzumi,YIzumiSkill91,追撃,敵に追撃する,3,Single,0,,10,YIzumiSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,和泉 由希,31A,,,,,
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaAttackNormal,通常攻撃,,3,Single,0,,10,YShirakawaAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,白河 結奈,30G,,,,,
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill01,ブレイブソード,勇猛に敵を斬り刻む[対HP+30%],4,Single,6,,10,YShirakawaSkill01,AttackSkill,582.0,2910.0,123,1.0,1.3,1.5,['Slash'],None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,英勇之劍,勇猛地狂砍敵人[對HP+30%],白河 結奈,30G,Ally,Ally,20.0,1.0,
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill02,雷鳴,雷の力を宿した剣撃で敵を斬り刻む [破壊率大],4,Single,10,,10,YShirakawaSkill02,AttackSkill,1350.0,6750.0,135,1.0,1.0,10.0,"['Thunder', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,雷鳴,用寄宿著雷霆之力的劍擊狂砍敵人[破壞率大],白河 結奈,30G,Infernal Sanctuary,Infernal Sanctuary,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill03,粛正,華麗な剣撃で 全体を斬り裂きさらに 確率でSPを回復する,3,All,8,,10,YShirakawaSkill03,AttackSkill,726.0,3630.0,129,1.0,1.0,1.6,['Slash'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,嚴明,用華麗的劍擊砍碎全體敵人並有一定機率能回復SP,白河 結奈,30G,Awakening Iris,Awakening Iris,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill03,粛正,華麗な剣撃で 全体を斬り裂きさらに 確率でSPを回復する,3,Self,8,,10,YShirakawaSkill03_2,HealSpRandom,0.3,0.6,129,0.0,0.0,0.0,,None,None,0,0,0,0,1,0,0.0,0.0,None,0.0,0.0,0,3.0,0.0,嚴明,用華麗的劍擊砍碎全體敵人並有一定機率能回復SP,白河 結奈,30G,Awakening Iris,Awakening Iris,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill04,導きの号令,前衛を鼓舞し スキル攻撃力を上げるさらに 自身に追加ターン,1,AllyFront,8,NormalBuff_Up,10,YShirakawaSkill04,AttackUp,0.5,0.65,224,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,引導的號令,鼓舞前衛，提升技能攻擊力還有，賦予自己追加回合,白河 結奈,30G,Sign,Sign,10.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill04,導きの号令,前衛を鼓舞し スキル攻撃力を上げるさらに 自身に追加ターン,1,Self,8,NormalBuff_Up,10,YShirakawaSkill04_2,AdditionalTurn,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,引導的號令,鼓舞前衛，提升技能攻擊力還有，賦予自己追加回合,白河 結奈,30G,Sign,Sign,10.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill05,ブレイブソウル,光の力を宿した剣撃で全体を斬り刻む [対HP+30%],3,All,6,,10,YShirakawaSkill05,AttackSkill,474.0,2370.0,123,1.0,1.3,1.2,"['Light', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,英勇靈魂,用寄宿著光之力的劍擊狂砍全體敵人[對HP+30%],白河 結奈,30G,君がいるだけで,只要有妳在,10.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill06,赤面スティグマ,自身の闇属性スキル攻撃力を上げさらに 追加ターン,1,Self,5,DarkBuff_Up,10,YShirakawaSkill06,AttackUp,0.65,0.8,200,1.0,1.0,0.0,['Dark'],Default,AttackUpDark_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,紅臉烙印,提升自己的闇屬性技能攻擊力並賦予追加回合,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill06,赤面スティグマ,自身の闇属性スキル攻撃力を上げさらに 追加ターン,1,Self,5,DarkBuff_Up,10,YShirakawaSkill06_2,AdditionalTurn,1.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,紅臉烙印,提升自己的闇屬性技能攻擊力並賦予追加回合,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill51,セイントフォール,天に掲げた剣に祈りを捧げ 神々しき光で裁きの一撃を放つ [対HP+50%],1,Single,15,,13,YShirakawaSkill51,AttackSkill,2673.0,13365.0,149,1.0,1.5,3.625,"['Light', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,天降聖光,將劍高舉向天祈禱，以神聖的光芒發動制裁的一擊[對HP+50%],白河 結奈,30G,Awakening Iris,Awakening Iris,4.0,1.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill52,ライトニングジャッジメント,強き意志の力が 空間を斬り裂く雷の刃となり敵全体に12連撃 [破壊率特大],12,All,15,,10,YShirakawaSkill52,AttackSkill,2175.0,10875.0,150,1.0,1.0,18.0,"['Thunder', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,閃電審判,堅強的意志力化為劈裂空間的雷霆之刃對全體敵人進行12連擊[破壞率特大],白河 結奈,30G,Infernal Sanctuary,Infernal Sanctuary,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill53,シーサイドベルセルク,自身の闇属性クリティカルダメージを上げ 敵全体に闇の閃光を放つ追加ターン中は [対HP+50%],6,All,15,,10,YShirakawaSkill53,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Dark', 'Slash']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,海灘狂戰士,提升自己的闇屬性暴擊傷害值，對全體敵人射出闇之閃光追加回合內[對HP+50%],白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill53a,シーサイドベルセルク(追加ターン中),追加ターン中,6,All,0,,10,YShirakawaSkill53a,AttackSkill,2312.25,11561.25,152,1.0,1.5,3.1,"['Dark', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,海灘狂戰士(追加回合內),追加回合內,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill53a,シーサイドベルセルク(追加ターン中),追加ターン中,6,Self,0,,10,YShirakawaSkill53a_2,CriticalDamageUp,0.45,0.0,0,1.0,1.0,0.0,['Dark'],Default,CriticalDamageUpDark_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,海灘狂戰士(追加回合內),追加回合內,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill53b,シーサイドベルセルク(通常ターン中),通常ターン中,6,All,0,,10,YShirakawaSkill53b,AttackSkill,2312.25,11561.25,152,1.0,1.0,3.1,"['Dark', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,海灘狂戰士(一般回合內),一般回合內,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill53b,シーサイドベルセルク(通常ターン中),通常ターン中,6,Self,0,,10,YShirakawaSkill53b_2,CriticalDamageUp,0.45,0.0,0,1.0,1.0,0.0,['Dark'],Default,CriticalDamageUpDark_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,海灘狂戰士(一般回合內),一般回合內,白河 結奈,30G,真夏のジャンダルム,盛夏的前衛峰憲兵,4.0,0.0,AttackUp
白河 ユイナ,30G,41.0,YShirakawa,YShirakawaSkill91,追撃,敵に追撃する,4,Single,0,,10,YShirakawaSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,白河 結奈,30G,,,,,
大島 四ツ葉,31E,64.0,YoOhshima,YoOhshimaAttackNormal,通常攻撃,,3,Single,0,,10,YoOhshimaAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,大島 四葉草,31E,,,,,
大島 四ツ葉,31E,64.0,YoOhshima,YoOhshimaSkill01,エンハンス,前衛の力を引き出しスキル攻撃力を上げる,1,AllyFront,6,NormalBuff_Up,10,YoOhshimaSkill01,AttackUp,0.5,0.65,208,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,增強,激發出前衛的力量提升技能攻擊力,大島 四葉草,31E,四ツ葉の倦怠,四葉草的倦怠,20.0,1.0,
大島 四ツ葉,31E,64.0,YoOhshima,YoOhshimaSkill02,キャンディ・バースト,確率でSP回復し全体に銃弾を乱射する,2,All,7,,10,YoOhshimaSkill02,AttackSkill,591.0,2955.0,126,1.0,1.0,1.4,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,糖果爆裂彈,有一定機率能回復SP用子彈對全體敵人進行濫射,大島 四葉草,31E,Lollipop Break,Lollipop Break,10.0,1.0,BuffUp
